0.935400  0.489263  0.462231
0.927232  0.487793  0.465959
0.940456  0.490466  0.470080
0.916426  0.486338  0.474214
0.938913  0.490364  0.477953
0.915147  0.486100  0.482072
0.911876  0.470043  0.486195
0.911514  0.469940  0.489903
0.911814  0.470478  0.494036
0.911461  0.470030  0.500238
0.910673  0.469899  0.505862
0.911626  0.470287  0.512063
0.940477  0.490966  0.516189
0.911544  0.469990  0.521767
0.911628  0.469930  0.527935
0.910628  0.469983  0.534073
0.911472  0.469909  0.539568
0.911836  0.470417  0.545673
0.911322  0.470234  0.551827
0.911090  0.470377  0.557978
0.911401  0.470165  0.564119
0.911530  0.469693  0.569700
0.910807  0.469930  0.575812
0.956976  0.490585  0.581915
0.912383  0.470929  0.588062
0.912243  0.471514  0.593567
0.912422  0.470456  0.599693
0.911994  0.471294  0.605837
0.912803  0.472033  0.612033
0.913100  0.471638  0.618170
0.914177  0.471161  0.623705
0.915645  0.472711  0.629923
0.916454  0.473131  0.636114
0.917421  0.472682  0.641681
0.917421  0.472682  0.647866
0.917421  0.472682  0.654039
0.917421  0.472682  0.659601
0.912507  0.491436  0.665797
0.919168  0.492202  0.671988
0.924789  0.491661  0.678243
0.935795  0.494098  0.683799
0.940406  0.492837  0.689989
0.948466  0.490996  0.696191
0.954036  0.490561  0.701766
0.959644  0.487572  0.707948
0.967640  0.486963  0.714120
0.975890  0.485767  0.719685
0.984572  0.484081  0.725902
0.995448  0.481968  0.732116
1.005890  0.479762  0.737687
1.013836  0.479258  0.743852
1.030150  0.478558  0.750055
1.042882  0.475785  0.755617
1.056260  0.473051  0.761818
1.056260  0.473051  0.767966
1.084947  0.464454  0.774101
1.099250  0.462671  0.779601
1.099250  0.462671  0.785742
1.121955  0.422101  0.791885
1.121955  0.422101  0.798015
1.158298  0.435339  0.804177
1.158298  0.435339  0.809791
1.192460  0.459474  0.815954
1.199679  0.464186  0.822120
1.199679  0.464186  0.827679
1.199679  0.464186  0.833877
1.199679  0.464186  0.840075
1.199679  0.464186  0.845621
1.199679  0.464186  0.851779
1.199679  0.464186  0.857953
1.199679  0.464186  0.864119
1.199679  0.464186  0.869610
1.199679  0.464186  0.875739
1.199679  0.464186  0.881860
1.199679  0.464186  0.887973
1.313270  0.573398  0.894127
1.313331  0.575896  0.899675
1.313331  0.575896  0.905790
1.313708  0.576688  0.911959
1.313708  0.576688  0.918103
1.313708  0.576688  0.923583
1.313708  0.576688  0.929694
1.313708  0.576688  0.935818
1.313708  0.576688  0.941948
1.407105  0.563832  0.948049
1.407105  0.563832  0.954147
1.407105  0.563832  0.959660
1.407105  0.563832  0.965788
1.407105  0.563832  0.971941
1.407105  0.563832  0.978059
1.407105  0.563832  0.984208
1.407105  0.563832  0.989791
1.407105  0.563832  0.995950
1.407105  0.563832  1.002132
1.407105  0.563832  1.007724
1.407105  0.563832  1.013964
1.407105  0.563832  1.020173
1.407105  0.563832  1.025752
1.407105  0.563832  1.031920
1.407105  0.563832  1.038063
1.407105  0.563832  1.043572
1.407105  0.563832  1.049756
1.372098  0.833422  1.055929
1.366422  0.849393  1.062072
1.366422  0.849393  1.067589
1.366422  0.849393  1.073734
1.366422  0.849393  1.079841
1.366422  0.849393  1.085980
1.366422  0.849393  1.092090
1.366422  0.849393  1.097580
1.366422  0.849393  1.103707
1.366422  0.849393  1.109882
1.366422  0.849393  1.116059
1.366422  0.849393  1.121613
1.366422  0.849393  1.127810
1.366422  0.849393  1.133987
1.366422  0.849393  1.140182
1.366422  0.849393  1.145778
1.366422  0.849393  1.151923
1.366422  0.849393  1.158048
1.366422  0.849393  1.164205
1.366422  0.849393  1.169750
1.366422  0.849393  1.175925
1.366422  0.849393  1.182071
1.366422  0.849393  1.187579
1.366422  0.849393  1.193728
1.366422  0.849393  1.199863
1.366422  0.849393  1.206009
1.366422  0.849393  1.212160
1.366422  0.849393  1.217683
1.366422  0.849393  1.223846
1.366422  0.849393  1.230012
1.490068  1.019686  1.236138
1.488728  1.027894  1.241635
1.489586  1.032513  1.247776
1.488200  1.038129  1.253903
1.488200  1.038129  1.260053
1.488200  1.038129  1.266196
1.488200  1.038129  1.271753
1.488200  1.038129  1.277892
1.488200  1.038129  1.284053
1.491545  1.110174  1.290196
1.492131  1.114572  1.295724
1.493049  1.117388  1.301871
1.493049  1.117388  1.307994
1.493049  1.117388  1.314187
1.493049  1.117388  1.319748
1.493049  1.117388  1.325901
1.493049  1.117388  1.332099
1.428238  1.095876  1.337647
1.428238  1.095876  1.343801
1.433409  1.106063  1.349941
1.434694  1.109363  1.356090
1.435818  1.113378  1.361580
1.436831  1.115158  1.367722
1.454934  1.133504  1.373887
1.467557  1.117027  1.380081
1.467557  1.117027  1.385607
1.467557  1.117027  1.391784
1.467557  1.117027  1.397939
1.467557  1.117027  1.404093
1.467557  1.117027  1.409572
1.455642  1.196597  1.415685
1.456199  1.197265  1.421799
1.522045  1.127014  1.427922
1.523167  1.128158  1.434039
1.524278  1.129275  1.439598
1.524910  1.128809  1.445807
1.524437  1.128142  1.452032
1.525464  1.127849  1.458221
1.525368  1.126963  1.463807
1.526323  1.127099  1.470009
1.528043  1.127108  1.476145
1.527945  1.127352  1.481690
1.551165  1.122209  1.487827
1.551112  1.121366  1.493954
1.552094  1.121883  1.500090
1.552603  1.121382  1.505581
1.552732  1.120867  1.511737
1.553437  1.121191  1.517875
1.553606  1.120815  1.524033
1.554064  1.120691  1.530180
1.554064  1.120691  1.535740
1.581220  1.152931  1.541905
1.582445  1.153742  1.548077
1.583811  1.155391  1.553567
1.584815  1.155815  1.559700
1.584815  1.155815  1.565862
1.584815  1.155815  1.572037
1.586956  1.154318  1.578190
1.588758  1.153919  1.583744
1.588758  1.153919  1.589907
1.493106  1.153320  1.596082
1.494007  1.153711  1.601605
1.495229  1.154087  1.607740
1.495229  1.154087  1.613873
1.495229  1.154087  1.619987
1.497040  1.208989  1.626148
1.498709  1.209003  1.631663
1.500706  1.209312  1.637782
1.502337  1.209375  1.643873
1.503283  1.209382  1.649962
1.504261  1.209799  1.656063
1.505744  1.210313  1.662154
1.506601  1.210534  1.667658
1.506991  1.210588  1.673780
1.506991  1.210588  1.679879
1.555928  1.127085  1.686010
1.556279  1.126417  1.692151
1.557290  1.126701  1.697670
1.558152  1.126510  1.703847
1.557757  1.125491  1.710011
1.557757  1.125491  1.716163
1.557757  1.125491  1.721709
1.557757  1.125491  1.727889
1.557757  1.125491  1.734060
1.557757  1.125491  1.739576
1.557757  1.125491  1.745713
1.557757  1.125491  1.751885
1.557757  1.125491  1.758039
1.557757  1.125491  1.764181
1.557757  1.125491  1.769674
1.557757  1.125491  1.775810
1.557757  1.125491  1.781961
1.557757  1.125491  1.788096
1.557757  1.125491  1.793570
1.557757  1.125491  1.799696
1.560775  1.120461  1.805813
1.559884  1.118906  1.811944
1.559209  1.117055  1.818106
1.558530  1.116487  1.823671
1.558791  1.116496  1.829846
1.559784  1.117350  1.836032
1.559784  1.117350  1.841597
1.559784  1.117350  1.847743
1.557372  1.115455  1.853852
